timestamp,iso,argt.baseApr,argt.incentiveApr,argt.incentiveDaysLeft,argt.fxVolatility30d,argt.usdPrice,argt.usdReturnObservation,argt.tvlUsd,argt.tvlUsdBasis,argt.totalAssets,argt.idleAssets,argt.idleLiquidityUsd,argt.availableLiquidityUsd,brat.baseApr,brat.incentiveApr,brat.incentiveDaysLeft,brat.fxVolatility30d,brat.usdPrice,brat.usdReturnObservation,brat.tvlUsd,brat.tvlUsdBasis,brat.totalAssets,brat.idleAssets,brat.idleLiquidityUsd,brat.availableLiquidityUsd,curve.argtUsdt0Price,curve.bratUsdt0Price,curve.argtBratPrice
1787677200000,2026-08-25T17:00:00.000Z,0.00006461338877277635,0.16993587017256534,33.166666666666664,0.014276186469723147,0.000664451827242525,-0.006644518272425182,4802420.817535307,SOURCE_USD,7615612231.592672,7611772632.528681,5057656.234238327,,0.019397883851457427,0.095,,0.022316454692247786,0.1941785277384027,0.004466106137983372,37077.5993530861,SOURCE_USD,190985.089514594,162236.38965116395,31502.823288056847,,,,
1787680800000,2026-08-25T18:00:00.000Z,0.00006460020092193484,0.16993587017256534,33.125,0.014276186469723147,0.000664451827242525,-0.006644518272425182,4802420.817535307,SOURCE_USD,7615612287.753641,7611772632.528681,5057656.234238327,,0.019409553543337003,0.095,,0.022316454692247786,0.1941785277384027,0.004466106137983372,37077.5993530861,SOURCE_USD,190985.51268072656,162236.38965116395,31502.823288056847,,,,
1787684400000,2026-08-25T19:00:00.000Z,0.00006458702085152603,0.16993587017256534,33.083333333333336,0.014276186469723147,0.000664451827242525,-0.006644518272425182,4802420.817535307,SOURCE_USD,7615612343.903152,7611772632.528681,5057656.234238327,,0.019421230095622032,0.095,,0.022316454692247786,0.1941785277384027,0.004466106137983372,37077.5993530861,SOURCE_USD,190985.93610236893,162236.38965116395,31502.823288056847,,,,
1787688000000,2026-08-25T20:00:00.000Z,0.00006457384272637273,0.16993587017256534,33.041666666666664,0.014276186469723147,0.000664451827242525,-0.006644518272425182,4802420.817535307,SOURCE_USD,7615612400.041205,7611772632.528681,5057656.234238327,,0.01943291350442252,0.095,,0.022316454692247786,0.1941785277384027,0.004466106137983372,37077.5993530861,SOURCE_USD,190986.35977967214,162236.38965116395,31502.823288056847,,,,
1787691600000,2026-08-25T21:00:00.000Z,0.00006456066460104579,0.16993587017256534,33,0.014276186469723147,0.000664451827242525,-0.006644518272425182,4802420.817535307,SOURCE_USD,7615612456.167804,7611772632.528681,5057656.234238327,,0.019444604125693443,0.095,,0.022316454692247786,0.1941785277384027,0.004466106137983372,37077.5993530861,SOURCE_USD,190986.78371279538,162236.38965116395,31502.823288056847,,,,
1787695200000,2026-08-25T22:00:00.000Z,0.00006454749231116693,0.16993587017256534,32.958333333333336,0.014276186469723147,0.000664451827242525,-0.006644518272425182,4802420.817535307,SOURCE_USD,7615612512.28295,7611772632.528681,5057656.234238327,,0.019456302338731708,0.095,,0.022316454692247786,0.1941785277384027,0.004466106137983372,37077.5993530861,SOURCE_USD,190987.20790190576,162236.38965116395,31502.823288056847,,,,
1787698800000,2026-08-25T23:00:00.000Z,0.00006453432196632184,0.16993587017256534,32.916666666666664,0.014276186469723147,0.000664451827242525,-0.006644518272425182,4802420.817535307,SOURCE_USD,7615612568.386647,7611772632.528681,5057656.234238327,,0.01946800778369174,0.095,,0.022316454692247786,0.1941785277384027,0.004466106137983372,37077.5993530861,SOURCE_USD,190987.63234716258,162236.38965116395,31502.823288056847,,,,
1787702400000,2026-08-26T00:00:00.000Z,0.0000645211535665106,0.16993546903303586,32.875,0.01415553720586279,0.000664451827242525,0,4770463.200267201,SOURCE_USD,7615612624.478898,7611772632.528681,5057656.234238327,,0.01947972083014447,0.10024364130024052,,0.022077557828178083,0.19387359441644048,-0.0015703761147731754,37152.900466579806,SOURCE_USD,190988.05704873338,162236.38965116395,31453.35200681736,,,,
1787706000000,2026-08-26T01:00:00.000Z,0.00006450798905716261,0.16993546903303586,32.833333333333336,0.014276186469723147,0.000664451827242525,0,4770463.200267201,SOURCE_USD,7615612680.559703,7611772632.528681,5057656.234238327,,0.01949143958160714,0.10024364130024052,,0.022077557828178083,0.19387359441644048,-0.0015703761147731754,37152.900466579806,SOURCE_USD,190988.48200674422,162236.38965116395,31453.35200681736,,,,
1787709600000,2026-08-26T02:00:00.000Z,0.000064494828437834,0.16993546903303586,32.791666666666664,0.014276186469723147,0.000664451827242525,0,4770463.200267201,SOURCE_USD,7615612736.629066,7611772632.528681,5057656.234238327,,0.019503166311913744,0.10024364130024052,,0.022077557828178083,0.19387359441644048,-0.0015703761147731754,37152.900466579806,SOURCE_USD,190988.90722137073,162236.38965116395,31453.35200681736,,,,
1787713200000,2026-08-26T03:00:00.000Z,0.0000644816658735689,0.16993546903303586,32.75,0.014276186469723147,0.000664451827242525,0,4770463.200267201,SOURCE_USD,7615612792.686991,7611772632.528681,5057656.234238327,,0.01951490103468058,0.10024364130024052,,0.022077557828178083,0.19387359441644048,-0.0015703761147731754,37152.900466579806,SOURCE_USD,190989.3326927889,162236.38965116395,31453.35200681736,,,,
1787716800000,2026-08-26T04:00:00.000Z,0.00006446851303472343,0.16993546903303586,32.708333333333336,0.014276186469723147,0.000664451827242525,0,4770463.200267201,SOURCE_USD,7615612848.733477,7611772632.528681,5057656.234238327,,0.01952664338033647,0.10024364130024052,,0.022077557828178083,0.19387359441644048,-0.0015703761147731754,37152.900466579806,SOURCE_USD,190989.75842116665,162236.38965116395,31453.35200681736,,,,
1787720400000,2026-08-26T05:00:00.000Z,0.00006445535825071964,0.16993546903303586,32.666666666666664,0.014276186469723147,0.000664451827242525,0,4770463.200267201,SOURCE_USD,7615612904.76853,7611772632.528681,5057656.234238327,,0.01953839062572623,0.10024364130024052,,0.022077557828178083,0.19387359441644048,-0.0015703761147731754,37152.900466579806,SOURCE_USD,190990.1844066125,162236.38965116395,31453.35200681736,,,,
1787724000000,2026-08-26T06:00:00.000Z,0.00006444220735695767,0.16993546903303586,32.625,0.014276186469723147,0.000664451827242525,0,4770463.200267201,SOURCE_USD,7615612960.79215,7611772632.528681,5057656.234238327,,0.019550146647455746,0.10024364130024052,,0.022077557828178083,0.19387359441644048,-0.0015703761147731754,37152.900466579806,SOURCE_USD,190990.6106493195,162236.38965116395,31453.35200681736,,,,
1787727600000,2026-08-26T07:00:00.000Z,0.00006442906229864518,0.16993546903303586,32.583333333333336,0.014276186469723147,0.000664451827242525,0,4770463.200267201,SOURCE_USD,7615613016.870331,7611772632.594669,5057656.234282172,,0.01956190989721655,0.10024364130024052,,0.022077557828178083,0.19387359441644048,-0.0015703761147731754,37152.900466579806,SOURCE_USD,190991.03714944702,162236.38965116395,31453.35200681736,,,,
1787731200000,2026-08-26T08:00:00.000Z,0.00006441591724015994,0.16993546903303586,32.541666666666664,0.014276186469723147,0.000664451827242525,0,4770463.200267201,SOURCE_USD,7615613072.871095,7611772632.594669,5057656.234282172,,0.019573680380844356,0.10024364130024052,,0.022077557828178083,0.19387359441644048,-0.0015703761147731754,37152.900466579806,SOURCE_USD,190991.4639071544,162236.38965116395,31453.35200681736,,,,
